Target Gene File	gene1	gene2	entrezid1	entrezid2	AMP/DEL	AMP/DEL	pval1	pval2	pval3
EGFR_wholegenome_results	84221	SPATC1L	1956	EGFR	Deletion	Amplification	0.009295848	0.015150547	0.040423979
EGFR_wholegenome_results	642852	LINC00205	1956	EGFR	Deletion	Amplification	0.009907859	0.015150547	0.040423979
EGFR_wholegenome_results	7327	UBE2G2	1956	EGFR	Deletion	Amplification	0.010335561	0.015150547	0.040423979
EGFR_wholegenome_results	5144	PDE4D	1956	EGFR	Deletion	Amplification	0.027223337	0.015150547	0.016230049
EGFR_wholegenome_results	8204	NRIP1	1956	EGFR	Deletion	Amplification	0.013125135	0.015150547	0.033894854
EGFR_wholegenome_results	100505746	ITGB2-AS1	1956	EGFR	Deletion	Amplification	0.012089439	0.015150547	0.040423979
EGFR_wholegenome_results	84536	LINC01547	1956	EGFR	Deletion	Amplification	0.013538422	0.015150547	0.040423979
EGFR_wholegenome_results	101927797	MIR548XHG	1956	EGFR	Deletion	Amplification	0.016901996	0.015150547	0.036713856
EGFR_wholegenome_results	101927193	CHL1-AS1	1956	EGFR	Deletion	Amplification	0.017540288	0.015150547	0.036713856
EGFR_wholegenome_results	92521	SPECC1	1956	EGFR	Deletion	Amplification	0.022232455	0.015150547	0.040423979
EGFR_wholegenome_results	4089	SMAD4	1956	EGFR	Deletion	Amplification	0.045067297	0.015150547	0.020637558
EGFR_wholegenome_results	152330	CNTN4	1956	EGFR	Deletion	Amplification	0.03312185	0.015150547	0.033894854
EGFR_wholegenome_results	54082	TSPEAR-AS1	1956	EGFR	Deletion	Amplification	0.029025392	0.015150547	0.045500264
EGFR_wholegenome_results	27255	CNTN6	1956	EGFR	Deletion	Amplification	0.045522486	0.015150547	0.036713856
EGFR_wholegenome_results	5651	TMPRSS15	1956	EGFR	Deletion	Amplification	0.046264841	0.015150547	0.036713856
EGFR_wholegenome_results	755	CFAP410	1956	EGFR	Deletion	Amplification	0.039368435	0.015150547	0.045500264
EGFR_wholegenome_results	266917	D21S2088E	1956	EGFR	Deletion	Amplification	0.040518023	0.015150547	0.045500264
EGFR_wholegenome_results	728039	SSR4P1	1956	EGFR	Deletion	Amplification	0.046584444	0.015150547	0.040423979
FGFR2_wholegenome_results	51741	WWOX	2263	FGFR2	Deletion	Amplification	2.95E-37	0.000144962	0.000152731
FGFR2_wholegenome_results	401145	CCSER1	2263	FGFR2	Deletion	Amplification	1.04E-21	0.015150547	0.016180679
FGFR2_wholegenome_results	2263	FGFR2	51741	WWOX	Amplification	Deletion	3.58E-12	0.004482558	0.00079623
FGFR2_wholegenome_results	2263	FGFR2	355	FAS	Amplification	Deletion	3.58E-12	0.013979722	0.006655605
FGFR2_wholegenome_results	2263	FGFR2	142910	LIPJ	Amplification	Deletion	3.58E-12	0.019038184	0.006655605
FGFR2_wholegenome_results	2263	FGFR2	55328	RNLS	Amplification	Deletion	3.58E-12	0.027957628	0.006655605
FGFR2_wholegenome_results	2263	FGFR2	57559	STAMBPL1	Amplification	Deletion	3.58E-12	0.036066313	0.006655605
FGFR2_wholegenome_results	1029	CDKN2A	2263	FGFR2	Deletion	Amplification	3.87E-12	0.015150547	0.017352389
FGFR2_wholegenome_results	2263	FGFR2	1030	CDKN2B	Amplification	Deletion	3.58E-12	0.017632528	0.023342202
FGFR2_wholegenome_results	2263	FGFR2	3437	IFIT3	Amplification	Deletion	3.58E-12	0.019721225	0.023342202
FGFR2_wholegenome_results	2263	FGFR2	3433	IFIT2	Amplification	Deletion	3.58E-12	0.02123092	0.023342202
FGFR2_wholegenome_results	2263	FGFR2	7187	TRAF3	Amplification	Deletion	3.58E-12	0.026379367	0.023342202
FGFR2_wholegenome_results	2263	FGFR2	1756	DMD	Amplification	Deletion	3.58E-12	0.033141102	0.023342202
FGFR2_wholegenome_results	2263	FGFR2	5071	PRKN	Amplification	Deletion	3.58E-12	0.044177645	0.023342202
FGFR2_wholegenome_results	1030	CDKN2B	2263	FGFR2	Deletion	Amplification	6.60E-09	0.015150547	0.017484674
FGFR2_wholegenome_results	100048912	CDKN2B-AS1	2263	FGFR2	Deletion	Amplification	2.00E-06	0.015150547	0.01741713
FGFR2_wholegenome_results	55328	RNLS	2263	FGFR2	Deletion	Amplification	5.32E-05	0.003014151	0.009374768
FGFR2_wholegenome_results	8513	LIPF	2263	FGFR2	Deletion	Amplification	5.42E-05	0.003014151	0.020819005
FGFR2_wholegenome_results	355	FAS	2263	FGFR2	Deletion	Amplification	0.000329943	0.003014151	0.012554919
FGFR2_wholegenome_results	142910	LIPJ	2263	FGFR2	Deletion	Amplification	0.000346572	0.003014151	0.012554919
FGFR2_wholegenome_results	57559	STAMBPL1	2263	FGFR2	Deletion	Amplification	0.000510729	0.003014151	0.012554919
FGFR2_wholegenome_results	3988	LIPA	2263	FGFR2	Deletion	Amplification	0.000147207	0.015150547	0.045500264
FGFR2_wholegenome_results	1756	DMD	2263	FGFR2	Deletion	Amplification	0.00098172	0.015150547	0.019845528
FGFR2_wholegenome_results	2272	FHIT	2263	FGFR2	Deletion	Amplification	0.002786581	0.015150547	0.017628931
FGFR2_wholegenome_results	340654	LIPM	2263	FGFR2	Deletion	Amplification	0.022334964	0.003014151	0.012554919
FGFR2_wholegenome_results	5071	PRKN	2263	FGFR2	Deletion	Amplification	0.004751884	0.015150547	0.018053924
FGFR2_wholegenome_results	3437	IFIT3	2263	FGFR2	Deletion	Amplification	0.004612303	0.015150547	0.045500264
FGFR2_wholegenome_results	3433	IFIT2	2263	FGFR2	Deletion	Amplification	0.005028566	0.015150547	0.045500264
FGFR2_wholegenome_results	5144	PDE4D	2263	FGFR2	Deletion	Amplification	0.027223337	0.015150547	0.019177246
FGFR4_wholegenome_results	7764	ZNF217	2264	FGFR4	Amplification	Deletion	3.02E-19	0.015150547	0.048132396
FGFR4_wholegenome_results	1591	CYP24A1	2264	FGFR4	Amplification	Deletion	1.32E-12	0.003014151	0.005345677
FGFR4_wholegenome_results	2950	GSTP1	2264	FGFR4	Amplification	Deletion	1.93E-09	0.015150547	0.027248441
FGFR4_wholegenome_results	55816	DOK5	2264	FGFR4	Amplification	Deletion	1.03E-08	0.015150547	0.021571748
FGFR4_wholegenome_results	347853	TBX10	2264	FGFR4	Amplification	Deletion	1.93E-08	0.015150547	0.027248441
FGFR4_wholegenome_results	5790	PTPRCAP	2264	FGFR4	Amplification	Deletion	8.16E-07	0.015150547	0.027248441
FGFR4_wholegenome_results	645332	FAM86C2P	2264	FGFR4	Amplification	Deletion	3.79E-06	0.015150547	0.027248441
FGFR4_wholegenome_results	57571	CARNS1	2264	FGFR4	Amplification	Deletion	9.78E-05	0.015150547	0.027248441
FGFR4_wholegenome_results	57010	CABP4	2264	FGFR4	Amplification	Deletion	0.000369942	0.015150547	0.027248441
FGFR4_wholegenome_results	390212	GPR152	2264	FGFR4	Amplification	Deletion	0.000618674	0.015150547	0.027248441
FGFR4_wholegenome_results	2264	FGFR4	1591	CYP24A1	Deletion	Amplification	0.003014151	0.003014151	0.049534613
FGFR4_wholegenome_results	374403	TBC1D10C	2264	FGFR4	Amplification	Deletion	0.005916571	0.015150547	0.027248441
FGFR4_wholegenome_results	101927700	LINC01524	2264	FGFR4	Amplification	Deletion	0.009797193	0.015150547	0.021571748
FGFR4_wholegenome_results	51475	CABP2	2264	FGFR4	Amplification	Deletion	0.010196253	0.015150547	0.026224181
HDAC9_wholegenome_results	9734	HDAC9	54033	RBM11	Amplification	Deletion	0.017414958	0.017632528	0.040423979
HSP90AA1_wholegenome_results	374655	ZNF710	3320	HSP90AA1	Amplification	Deletion	2.21E-14	0.010146813	0.005787241
HSP90AA1_wholegenome_results	100526783	ARPIN-AP3S2	3320	HSP90AA1	Amplification	Deletion	2.21E-14	0.010146813	0.005787241
HSP90AA1_wholegenome_results	348110	ARPIN	3320	HSP90AA1	Amplification	Deletion	2.35E-14	0.010146813	0.005787241
HSP90AA1_wholegenome_results	145873	MESP2	3320	HSP90AA1	Amplification	Deletion	8.75E-14	0.010146813	0.005967799
HSP90AA1_wholegenome_results	10239	AP3S2	3320	HSP90AA1	Amplification	Deletion	9.16E-14	0.010146813	0.005967799
HSP90AA1_wholegenome_results	390637	GDPGP1	3320	HSP90AA1	Amplification	Deletion	2.50E-14	0.030382609	0.021571748
HSP90AA1_wholegenome_results	10519	CIB1	3320	HSP90AA1	Amplification	Deletion	2.28E-14	0.030382609	0.047201768
HSP90AA1_wholegenome_results	6788	STK3	3320	HSP90AA1	Amplification	Deletion	7.66E-14	0.02933576	0.021231462
HSP90AA1_wholegenome_results	342132	ZNF774	3320	HSP90AA1	Amplification	Deletion	7.38E-14	0.030382609	0.021946771
HSP90AA1_wholegenome_results	641	BLM	3320	HSP90AA1	Amplification	Deletion	8.54E-13	0.030382609	0.022824428
HSP90AA1_wholegenome_results	90381	TICRR	3320	HSP90AA1	Amplification	Deletion	1.11E-11	0.010146813	0.006950509
HSP90AA1_wholegenome_results	55215	FANCI	3320	HSP90AA1	Amplification	Deletion	1.15E-11	0.010146813	0.006950509
HSP90AA1_wholegenome_results	55784	MCTP2	3320	HSP90AA1	Amplification	Deletion	3.06E-12	0.030382609	0.023342202
HSP90AA1_wholegenome_results	64784	CRTC3	3320	HSP90AA1	Amplification	Deletion	4.08E-12	0.030382609	0.022362073
HSP90AA1_wholegenome_results	8800	PEX11A	3320	HSP90AA1	Amplification	Deletion	7.10E-11	0.010146813	0.006655605
HSP90AA1_wholegenome_results	51335	NGRN	3320	HSP90AA1	Amplification	Deletion	5.88E-12	0.030382609	0.029096332
HSP90AA1_wholegenome_results	5428	POLG	3320	HSP90AA1	Amplification	Deletion	3.73E-11	0.010146813	0.013906297
HSP90AA1_wholegenome_results	79705	LRRK1	3320	HSP90AA1	Amplification	Deletion	3.73E-11	0.030382609	0.024588566
HSP90AA1_wholegenome_results	28232	SLCO3A1	3320	HSP90AA1	Amplification	Deletion	5.13E-11	0.030382609	0.023925843
HSP90AA1_wholegenome_results	56964	WDR93	3320	HSP90AA1	Amplification	Deletion	1.04E-09	0.010146813	0.006397509
HSP90AA1_wholegenome_results	140460	ASB7	3320	HSP90AA1	Amplification	Deletion	1.35E-10	0.030382609	0.025347319
HSP90AA1_wholegenome_results	123355	LRRC28	3320	HSP90AA1	Amplification	Deletion	1.35E-10	0.030382609	0.025347319
HSP90AA1_wholegenome_results	9055	PRC1	3320	HSP90AA1	Amplification	Deletion	1.59E-10	0.030382609	0.025347319
HSP90AA1_wholegenome_results	55180	LINS1	3320	HSP90AA1	Amplification	Deletion	1.75E-10	0.030382609	0.025347319
HSP90AA1_wholegenome_results	176	ACAN	3320	HSP90AA1	Amplification	Deletion	1.84E-09	0.010146813	0.008150972
HSP90AA1_wholegenome_results	55829	SELENOS	3320	HSP90AA1	Amplification	Deletion	1.44E-10	0.030382609	0.036888426
HSP90AA1_wholegenome_results	64963	MRPS11	3320	HSP90AA1	Amplification	Deletion	1.86E-09	0.010146813	0.008705089
HSP90AA1_wholegenome_results	374659	HDDC3	3320	HSP90AA1	Amplification	Deletion	2.26E-10	0.030382609	0.025347319
HSP90AA1_wholegenome_results	26276	VPS33B	3320	HSP90AA1	Amplification	Deletion	2.40E-10	0.030382609	0.025347319
HSP90AA1_wholegenome_results	64782	AEN	3320	HSP90AA1	Amplification	Deletion	2.58E-09	0.010146813	0.008705089
HSP90AA1_wholegenome_results	170691	ADAMTS17	3320	HSP90AA1	Amplification	Deletion	5.32E-10	0.030382609	0.026224181
HSP90AA1_wholegenome_results	26589	MRPL46	3320	HSP90AA1	Amplification	Deletion	5.21E-09	0.010146813	0.008705089
HSP90AA1_wholegenome_results	132	ADK	3320	HSP90AA1	Amplification	Deletion	7.91E-10	0.02933576	0.024588566
HSP90AA1_wholegenome_results	5046	PCSK6	3320	HSP90AA1	Amplification	Deletion	8.33E-10	0.030382609	0.026224181
HSP90AA1_wholegenome_results	6627	SNRPA1	3320	HSP90AA1	Amplification	Deletion	1.07E-09	0.030382609	0.025347319
HSP90AA1_wholegenome_results	7190	HSP90B2P	3320	HSP90AA1	Amplification	Deletion	1.29E-09	0.030382609	0.025347319
HSP90AA1_wholegenome_results	22856	CHSY1	3320	HSP90AA1	Amplification	Deletion	1.80E-09	0.030382609	0.025347319
HSP90AA1_wholegenome_results	80028	FBXL18	3320	HSP90AA1	Amplification	Deletion	1.86E-09	0.048750708	0.027248441
HSP90AA1_wholegenome_results	91433	RCCD1	3320	HSP90AA1	Amplification	Deletion	3.86E-09	0.030382609	0.025347319
HSP90AA1_wholegenome_results	55898	UNC45A	3320	HSP90AA1	Amplification	Deletion	5.74E-09	0.030382609	0.025347319
HSP90AA1_wholegenome_results	80213	TM2D3	3320	HSP90AA1	Amplification	Deletion	7.38E-09	0.030382609	0.027248441
HSP90AA1_wholegenome_results	4205	MEF2A	3320	HSP90AA1	Amplification	Deletion	6.64E-09	0.030382609	0.036888426
HSP90AA1_wholegenome_results	440307	TTLL13P	3320	HSP90AA1	Amplification	Deletion	1.37E-08	0.030382609	0.021946771
HSP90AA1_wholegenome_results	5395	PMS2	3320	HSP90AA1	Amplification	Deletion	7.09E-09	0.048750708	0.028459737
HSP90AA1_wholegenome_results	51622	CCZ1	3320	HSP90AA1	Amplification	Deletion	7.57E-09	0.048750708	0.028459737
HSP90AA1_wholegenome_results	1106	CHD2	3320	HSP90AA1	Amplification	Deletion	1.66E-08	0.030382609	0.023925843
HSP90AA1_wholegenome_results	7965	AIMP2	3320	HSP90AA1	Amplification	Deletion	2.74E-08	0.048750708	0.02991299
HSP90AA1_wholegenome_results	84132	USP42	3320	HSP90AA1	Amplification	Deletion	2.74E-08	0.048750708	0.02991299
HSP90AA1_wholegenome_results	100507118	PRC1-AS1	3320	HSP90AA1	Amplification	Deletion	5.78E-08	0.030382609	0.025347319
HSP90AA1_wholegenome_results	10124	ARL4A	3320	HSP90AA1	Amplification	Deletion	3.69E-08	0.048750708	0.02991299
HSP90AA1_wholegenome_results	145748	LYSMD4	3320	HSP90AA1	Amplification	Deletion	6.97E-08	0.030382609	0.026224181
HSP90AA1_wholegenome_results	9265	CYTH3	3320	HSP90AA1	Amplification	Deletion	5.37E-08	0.048750708	0.027248441
HSP90AA1_wholegenome_results	3669	ISG20	3320	HSP90AA1	Amplification	Deletion	1.20E-06	0.010146813	0.008705089
HSP90AA1_wholegenome_results	60	ACTB	3320	HSP90AA1	Amplification	Deletion	7.88E-08	0.048750708	0.028459737
HSP90AA1_wholegenome_results	145864	HAPLN3	3320	HSP90AA1	Amplification	Deletion	2.09E-06	0.010146813	0.008150972
HSP90AA1_wholegenome_results	54476	RNF216	3320	HSP90AA1	Amplification	Deletion	1.40E-07	0.048750708	0.028459737
HSP90AA1_wholegenome_results	8128	ST8SIA2	3320	HSP90AA1	Amplification	Deletion	2.99E-07	0.030382609	0.024588566
HSP90AA1_wholegenome_results	220	ALDH1A3	3320	HSP90AA1	Amplification	Deletion	4.99E-07	0.030382609	0.025347319
HSP90AA1_wholegenome_results	254559	MIR9-3HG	3320	HSP90AA1	Amplification	Deletion	9.84E-06	0.010146813	0.006950509
HSP90AA1_wholegenome_results	4122	MAN2A2	3320	HSP90AA1	Amplification	Deletion	1.03E-06	0.030382609	0.025347319
HSP90AA1_wholegenome_results	123283	TARS3	3320	HSP90AA1	Amplification	Deletion	2.12E-06	0.030382609	0.027248441
HSP90AA1_wholegenome_results	55897	MESP1	3320	HSP90AA1	Amplification	Deletion	2.79E-05	0.010146813	0.006397509
HSP90AA1_wholegenome_results	51458	RHCG	3320	HSP90AA1	Amplification	Deletion	2.78E-05	0.010146813	0.007290358
HSP90AA1_wholegenome_results	222967	RSPH10B	3320	HSP90AA1	Amplification	Deletion	1.70E-06	0.048750708	0.027248441
HSP90AA1_wholegenome_results	64927	TTC23	3320	HSP90AA1	Amplification	Deletion	7.10E-06	0.030382609	0.024588566
HSP90AA1_wholegenome_results	341	APOC1	3320	HSP90AA1	Amplification	Deletion	7.42E-06	0.02933576	0.040423979
HSP90AA1_wholegenome_results	344	APOC2	3320	HSP90AA1	Amplification	Deletion	7.42E-06	0.02933576	0.040423979
HSP90AA1_wholegenome_results	342	APOC1P1	3320	HSP90AA1	Amplification	Deletion	9.26E-06	0.02933576	0.040423979
HSP90AA1_wholegenome_results	101926911	VPS33B-DT	3320	HSP90AA1	Amplification	Deletion	1.46E-05	0.030382609	0.025347319
HSP90AA1_wholegenome_results	374654	KIF7	3320	HSP90AA1	Amplification	Deletion	0.000166739	0.010146813	0.006950509
HSP90AA1_wholegenome_results	101926928	CRAT37	3320	HSP90AA1	Amplification	Deletion	4.05E-05	0.030382609	0.025347319
HSP90AA1_wholegenome_results	2242	FES	3320	HSP90AA1	Amplification	Deletion	5.38E-05	0.030382609	0.025347319
HSP90AA1_wholegenome_results	100310846	ANKRD61	3320	HSP90AA1	Amplification	Deletion	3.14E-05	0.048750708	0.02991299
HSP90AA1_wholegenome_results	58489	ABHD17C	3320	HSP90AA1	Amplification	Deletion	3.18E-05	0.048750708	0.045500264
HSP90AA1_wholegenome_results	7026	NR2F2	3320	HSP90AA1	Amplification	Deletion	0.000106873	0.030382609	0.023925843
HSP90AA1_wholegenome_results	400451	FAM174B	3320	HSP90AA1	Amplification	Deletion	0.000210214	0.030382609	0.024588566
HSP90AA1_wholegenome_results	4916	NTRK3	3320	HSP90AA1	Amplification	Deletion	0.002242111	0.010146813	0.008705089
HSP90AA1_wholegenome_results	727915	AGBL1-AS1	3320	HSP90AA1	Amplification	Deletion	0.000247938	0.030382609	0.033894854
HSP90AA1_wholegenome_results	4240	MFGE8	3320	HSP90AA1	Amplification	Deletion	0.001560756	0.010146813	0.016675975
HSP90AA1_wholegenome_results	27086	FOXP1	3320	HSP90AA1	Amplification	Deletion	0.000334938	0.02933576	0.036713856
HSP90AA1_wholegenome_results	283761	LINC00928	3320	HSP90AA1	Amplification	Deletion	0.004973448	0.010146813	0.007290358
HSP90AA1_wholegenome_results	9899	SV2B	3320	HSP90AA1	Amplification	Deletion	0.001055251	0.030382609	0.025347319
HSP90AA1_wholegenome_results	85477	SCIN	3320	HSP90AA1	Amplification	Deletion	0.000723532	0.048750708	0.02991299
HSP90AA1_wholegenome_results	3320	HSP90AA1	5428	POLG	Deletion	Amplification	0.010146813	0.003014151	0.049534613
HSP90AA1_wholegenome_results	3320	HSP90AA1	10239	AP3S2	Deletion	Amplification	0.010146813	0.003014151	0.049534613
HSP90AA1_wholegenome_results	3320	HSP90AA1	64963	MRPS11	Deletion	Amplification	0.010146813	0.003014151	0.049534613
HSP90AA1_wholegenome_results	3320	HSP90AA1	374655	ZNF710	Deletion	Amplification	0.010146813	0.003014151	0.049534613
HSP90AA1_wholegenome_results	3320	HSP90AA1	348110	ARPIN	Deletion	Amplification	0.010146813	0.003014151	0.049534613
HSP90AA1_wholegenome_results	3320	HSP90AA1	100526783	ARPIN-AP3S2	Deletion	Amplification	0.010146813	0.003014151	0.049534613
HSP90AA1_wholegenome_results	3320	HSP90AA1	145873	MESP2	Deletion	Amplification	0.010146813	0.003014151	0.049534613
HSP90AA1_wholegenome_results	3320	HSP90AA1	55215	FANCI	Deletion	Amplification	0.010146813	0.003126783	0.049534613
HSP90AA1_wholegenome_results	3320	HSP90AA1	90381	TICRR	Deletion	Amplification	0.010146813	0.003126783	0.049534613
HSP90AA1_wholegenome_results	3320	HSP90AA1	10509	SEMA4B	Deletion	Amplification	0.010146813	0.003363634	0.049534613
HSP90AA1_wholegenome_results	3320	HSP90AA1	64782	AEN	Deletion	Amplification	0.010146813	0.003363634	0.049534613
HSP90AA1_wholegenome_results	3320	HSP90AA1	26589	MRPL46	Deletion	Amplification	0.010146813	0.003488086	0.049534613
HSP90AA1_wholegenome_results	3320	HSP90AA1	176	ACAN	Deletion	Amplification	0.010146813	0.004483299	0.049534613
HSP90AA1_wholegenome_results	55070	DET1	3320	HSP90AA1	Amplification	Deletion	0.035502685	0.010146813	0.008705089
HSP90AA1_wholegenome_results	91947	ARRDC4	3320	HSP90AA1	Amplification	Deletion	0.003411325	0.030382609	0.036888426
HSP90AA1_wholegenome_results	644192	NR2F2-AS1	3320	HSP90AA1	Amplification	Deletion	0.005405497	0.030382609	0.023925843
HSP90AA1_wholegenome_results	6017	RLBP1	3320	HSP90AA1	Amplification	Deletion	0.048261294	0.010146813	0.008150972
HSP90AA1_wholegenome_results	3320	HSP90AA1	8800	PEX11A	Deletion	Amplification	0.010146813	0.008325245	0.049534613
HSP90AA1_wholegenome_results	3320	HSP90AA1	145864	HAPLN3	Deletion	Amplification	0.010146813	0.011927407	0.049534613
HSP90AA1_wholegenome_results	145978	LINC00052	3320	HSP90AA1	Amplification	Deletion	0.006445356	0.030382609	0.033894854
HSP90AA1_wholegenome_results	3320	HSP90AA1	3669	ISG20	Deletion	Amplification	0.010146813	0.019038184	0.049534613
HSP90AA1_wholegenome_results	3320	HSP90AA1	55070	DET1	Deletion	Amplification	0.010146813	0.029609132	0.049534613
HSP90AA1_wholegenome_results	400456	LINC01197	3320	HSP90AA1	Amplification	Deletion	0.022265882	0.030382609	0.023925843
HSP90AA1_wholegenome_results	3320	HSP90AA1	4240	MFGE8	Deletion	Amplification	0.010146813	0.036066313	0.049534613
HSP90AA1_wholegenome_results	390660	ADAMTS7P1	3320	HSP90AA1	Amplification	Deletion	0.011007942	0.048750708	0.040423979
HSP90AA1_wholegenome_results	100288486	DDX11L9	3320	HSP90AA1	Amplification	Deletion	0.029318348	0.030382609	0.027248441
HSP90AA1_wholegenome_results	3320	HSP90AA1	56964	WDR93	Deletion	Amplification	0.010146813	0.049928371	0.049534613
HSP90AA1_wholegenome_results	388182	SPATA41	3320	HSP90AA1	Amplification	Deletion	0.03878588	0.030382609	0.026224181
HSP90AA1_wholegenome_results	1607	DGKB	3320	HSP90AA1	Amplification	Deletion	0.021592679	0.048750708	0.033894854
HSP90AB1_wholegenome_results	51741	WWOX	3326	HSP90AB1	Deletion	Amplification	2.95E-37	1.83E-06	2.16E-06
HSP90AB1_wholegenome_results	401145	CCSER1	3326	HSP90AB1	Deletion	Amplification	1.04E-21	0.000636299	0.00077753
HSP90AB1_wholegenome_results	3326	HSP90AB1	51741	WWOX	Amplification	Deletion	7.60E-15	0.000512674	3.28E-05
HSP90AB1_wholegenome_results	63951	DMRTA1	3326	HSP90AB1	Deletion	Amplification	5.10E-14	3.29E-05	0.00014016
HSP90AB1_wholegenome_results	3326	HSP90AB1	1029	CDKN2A	Amplification	Deletion	7.60E-15	0.000215054	0.000203336
HSP90AB1_wholegenome_results	3326	HSP90AB1	63951	DMRTA1	Amplification	Deletion	7.60E-15	0.000421396	0.000203336
HSP90AB1_wholegenome_results	3326	HSP90AB1	441389	LINC01239	Amplification	Deletion	7.60E-15	0.000474753	0.000203336
HSP90AB1_wholegenome_results	3326	HSP90AB1	55520	ELAC1	Amplification	Deletion	7.60E-15	0.001546819	0.000203336
HSP90AB1_wholegenome_results	1029	CDKN2A	3326	HSP90AB1	Deletion	Amplification	3.87E-12	3.29E-05	7.08E-05
HSP90AB1_wholegenome_results	3326	HSP90AB1	100048912	CDKN2B-AS1	Amplification	Deletion	7.60E-15	0.01160656	0.000203336
HSP90AB1_wholegenome_results	3326	HSP90AB1	1030	CDKN2B	Amplification	Deletion	7.60E-15	0.014659603	0.000203336
HSP90AB1_wholegenome_results	3326	HSP90AB1	4089	SMAD4	Amplification	Deletion	7.60E-15	0.01531546	0.000203336
HSP90AB1_wholegenome_results	3326	HSP90AB1	401145	CCSER1	Amplification	Deletion	7.60E-15	0.002649074	0.001691736
HSP90AB1_wholegenome_results	441389	LINC01239	3326	HSP90AB1	Deletion	Amplification	1.81E-11	3.29E-05	0.000165966
HSP90AB1_wholegenome_results	3326	HSP90AB1	54033	RBM11	Amplification	Deletion	7.60E-15	0.003749641	0.005625028
HSP90AB1_wholegenome_results	3326	HSP90AB1	9578	CDC42BPB	Amplification	Deletion	7.60E-15	0.010482725	0.005625028
HSP90AB1_wholegenome_results	3326	HSP90AB1	7566	ZNF18	Amplification	Deletion	7.60E-15	0.012713892	0.005625028
HSP90AB1_wholegenome_results	3326	HSP90AB1	64092	SAMSN1	Amplification	Deletion	7.60E-15	0.03410912	0.005625028
HSP90AB1_wholegenome_results	3326	HSP90AB1	836	CASP3	Amplification	Deletion	7.60E-15	0.015150547	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	55789	DEPDC1B	Amplification	Deletion	7.60E-15	0.015150547	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	2195	FAT1	Amplification	Deletion	7.60E-15	0.015150547	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	7098	TLR3	Amplification	Deletion	7.60E-15	0.015150547	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	79682	CENPU	Amplification	Deletion	7.60E-15	0.015150547	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	2731	GLDC	Amplification	Deletion	7.60E-15	0.015150547	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	114792	KLHL32	Amplification	Deletion	7.60E-15	0.015150547	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	9855	FARP2	Amplification	Deletion	7.60E-15	0.015150547	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	3660	IRF2	Amplification	Deletion	7.60E-15	0.015150547	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	80380	PDCD1LG2	Amplification	Deletion	7.60E-15	0.015740324	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	5793	PTPRG	Amplification	Deletion	7.60E-15	0.016350202	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	162681	C18orf54	Amplification	Deletion	7.60E-15	0.016350202	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	101927229	LINC01929	Amplification	Deletion	7.60E-15	0.016350202	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	114801	TMEM200A	Amplification	Deletion	7.60E-15	0.017632528	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	4543	MTNR1A	Amplification	Deletion	7.60E-15	0.017966567	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	5890	RAD51B	Amplification	Deletion	7.60E-15	0.017966567	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	157983	DOCK8-AS1	Amplification	Deletion	7.60E-15	0.018306136	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	7436	VLDLR	Amplification	Deletion	7.60E-15	0.018306136	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	6013	RLN1	Amplification	Deletion	7.60E-15	0.01865131	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	6019	RLN2	Amplification	Deletion	7.60E-15	0.01865131	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	81704	DOCK8	Amplification	Deletion	7.60E-15	0.019002166	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	158358	KIAA2026	Amplification	Deletion	7.60E-15	0.019002166	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	90865	IL33	Amplification	Deletion	7.60E-15	0.019002166	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	81693	AMN	Amplification	Deletion	7.60E-15	0.019002166	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	23116	TOGARAM1	Amplification	Deletion	7.60E-15	0.019002166	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	60684	TRAPPC11	Amplification	Deletion	7.60E-15	0.019721225	0.021231462
HSP90AB1_wholegenome_results	3326	HSP90AB1	2315	MLANA	Amplification	Deletion	7.60E-15	0.020089584	0.021231462
