Target Gene File	gene1	gene2	entrezid1	entrezid2	AMP/DEL	AMP/DEL	pval1	pval2	pval3
FGFR2_wholegenome_results	6781	STC1	2263	FGFR2	Deletion	Amplification	3.93E-02	0.016205043	0.022977402
FGFR2_wholegenome_results	92170	MTG1	2263	FGFR2	Deletion	Amplification	4.27E-02	0.016205043	0.031686389
FGFR2_wholegenome_results	11178	LZTS1	2263	FGFR2	Deletion	Amplification	4.49E-02	0.016205043	0.018255861
FGFR3_wholegenome_results	55145	THAP1	2261	FGFR3	Amplification	Deletion	1.11E-25	0.049649027	0.016488657
FGFR3_wholegenome_results	81790	RNF170	2261	FGFR3	Amplification	Deletion	1.93E-25	0.049649027	0.016395072
FGFR3_wholegenome_results	157313	CDCA2	2261	FGFR3	Deletion	Amplification	8.34E-21	0.016205043	0.020107316
FGFR3_wholegenome_results	157697	ERICH1	2261	FGFR3	Deletion	Amplification	1.52E-20	0.016205043	0.01711824
FGFR3_wholegenome_results	157570	ESCO2	2261	FGFR3	Deletion	Amplification	1.00E-19	0.016205043	0.017871561
FGFR3_wholegenome_results	55872	PBK	2261	FGFR3	Deletion	Amplification	1.19E-19	1.62E-02	1.79E-02
FGFR3_wholegenome_results	84376	HOOK3	2261	FGFR3	Amplification	Deletion	8.60E-19	0.049649027	0.01652174
FGFR3_wholegenome_results	9228	DLGAP2	2261	FGFR3	Deletion	Amplification	8.99E-19	0.016205043	0.017065208
FGFR3_wholegenome_results	286133	SCARA5	2261	FGFR3	Deletion	Amplification	1.88E-18	0.016205043	0.02054946
FGFR3_wholegenome_results	2796	GNRH1	2261	FGFR3	Deletion	Amplification	2.39E-18	0.016205043	0.017555207
FGFR3_wholegenome_results	286097	MICU3	2261	FGFR3	Deletion	Amplification	4.46E-18	0.016205043	0.018365177
FGFR3_wholegenome_results	1508	CTSB	2261	FGFR3	Deletion	Amplification	5.08E-18	0.016205043	0.017628931
FGFR3_wholegenome_results	9639	ARHGEF10	2261	FGFR3	Deletion	Amplification	6.07E-17	0.016205043	0.01928337
FGFR3_wholegenome_results	100128750	RBPMS-AS1	2261	FGFR3	Deletion	Amplification	7.58E-17	0.016205043	0.018365177
FGFR3_wholegenome_results	148	ADRA1A	2261	FGFR3	Deletion	Amplification	1.73E-16	0.016205043	0.017786854
FGFR3_wholegenome_results	64641	EBF2	2261	FGFR3	Deletion	Amplification	8.55E-16	0.016205043	0.017555207
FGFR3_wholegenome_results	27299	ADAMDEC1	2261	FGFR3	Deletion	Amplification	8.90E-16	0.016205043	0.026196853
FGFR3_wholegenome_results	51312	SLC25A37	2261	FGFR3	Deletion	Amplification	7.16E-15	0.016205043	0.037588881
FGFR3_wholegenome_results	9920	KBTBD11	2261	FGFR3	Deletion	Amplification	2.12E-14	0.016205043	0.017173345
FGFR3_wholegenome_results	1667	DEFA1	2261	FGFR3	Deletion	Amplification	3.04E-14	0.016205043	0.017871561
FGFR3_wholegenome_results	55326	AGPAT5	2261	FGFR3	Deletion	Amplification	3.21E-14	0.016205043	0.023199501
FGFR3_wholegenome_results	9172	MYOM2	2261	FGFR3	Deletion	Amplification	7.79E-14	0.016205043	0.019386546
FGFR3_wholegenome_results	389641	LOC389641	2261	FGFR3	Deletion	Amplification	5.71E-13	0.016205043	0.017484674
FGFR3_wholegenome_results	8050	PDHX	2261	FGFR3	Amplification	Deletion	7.46E-13	0.029554397	0.021231462
FGFR3_wholegenome_results	169270	ZNF596	2261	FGFR3	Deletion	Amplification	1.45E-12	0.016205043	0.01711824
FGFR3_wholegenome_results	286046	XKR6	2261	FGFR3	Deletion	Amplification	1.52E-12	0.016205043	0.017786854
FGFR3_wholegenome_results	157574	FBXO16	2261	FGFR3	Deletion	Amplification	3.68E-12	0.016205043	0.017786854
FGFR3_wholegenome_results	81551	STMN4	2261	FGFR3	Deletion	Amplification	4.86E-12	0.016205043	0.017786854
FGFR3_wholegenome_results	55226	NAT10	2261	FGFR3	Amplification	Deletion	5.79E-12	0.029554397	0.022362073
FGFR3_wholegenome_results	51074	APIP	2261	FGFR3	Amplification	Deletion	1.14E-11	0.029554397	0.028280123
FGFR3_wholegenome_results	157627	MIR124-1HG	2261	FGFR3	Deletion	Amplification	1.31E-11	0.016205043	0.017960478
FGFR3_wholegenome_results	4076	CAPRIN1	2261	FGFR3	Amplification	Deletion	1.54E-11	0.029554397	0.022824428
FGFR3_wholegenome_results	94137	RP1L1	2261	FGFR3	Deletion	Amplification	1.73E-11	0.016205043	0.017960478
FGFR3_wholegenome_results	157695	TDRP	2261	FGFR3	Deletion	Amplification	1.06E-10	0.016205043	0.01928337
FGFR3_wholegenome_results	1672	DEFB1	2261	FGFR3	Deletion	Amplification	1.20E-10	0.016205043	0.020107316
FGFR3_wholegenome_results	23484	LEPROTL1	2261	FGFR3	Deletion	Amplification	1.32E-10	0.016205043	0.03961187
FGFR3_wholegenome_results	100128890	FAM66B	2261	FGFR3	Deletion	Amplification	2.69E-10	0.016205043	0.017871561
FGFR3_wholegenome_results	960	CD44	2261	FGFR3	Amplification	Deletion	3.71E-10	0.029554397	0.021231462
FGFR3_wholegenome_results	83648	FAM167A	2261	FGFR3	Deletion	Amplification	7.51E-10	0.016205043	0.017786854
FGFR3_wholegenome_results	91694	LONRF1	2261	FGFR3	Deletion	Amplification	1.62E-09	0.016205043	0.017871561
FGFR3_wholegenome_results	55756	INTS9	2261	FGFR3	Deletion	Amplification	2.66E-09	0.016205043	0.017628931
FGFR3_wholegenome_results	8795	TNFRSF10B	2261	FGFR3	Deletion	Amplification	3.80E-09	0.016205043	0.032254747
FGFR3_wholegenome_results	9258	MFHAS1	2261	FGFR3	Deletion	Amplification	4.36E-09	0.016205043	0.02054946
FGFR3_wholegenome_results	10	NAT2	2261	FGFR3	Deletion	Amplification	2.19E-08	0.016205043	0.018365177
FGFR3_wholegenome_results	4482	MSRA	2261	FGFR3	Deletion	Amplification	2.47E-08	0.016205043	0.017960478
FGFR3_wholegenome_results	63898	SH2D4A	2261	FGFR3	Deletion	Amplification	2.55E-08	0.016205043	0.01860293
FGFR3_wholegenome_results	203074	PRSS55	2261	FGFR3	Deletion	Amplification	3.12E-08	0.016205043	0.017960478
FGFR3_wholegenome_results	1668	DEFA3	2261	FGFR3	Deletion	Amplification	4.01E-08	0.016205043	0.017871561
FGFR3_wholegenome_results	8793	TNFRSF10D	2261	FGFR3	Deletion	Amplification	1.11E-07	0.016205043	0.017352389
FGFR3_wholegenome_results	286042	FAM86B3P	2261	FGFR3	Deletion	Amplification	1.57E-07	0.016205043	0.017871561
FGFR3_wholegenome_results	57531	HACE1	2261	FGFR3	Amplification	Deletion	1.96E-07	0.044576807	0.022362073
FGFR3_wholegenome_results	389610	XKR5	2261	FGFR3	Deletion	Amplification	2.46E-07	0.016205043	0.017555207
FGFR3_wholegenome_results	83595	SOX7	2261	FGFR3	Deletion	Amplification	1.37E-06	0.016205043	0.017960478
FGFR3_wholegenome_results	3460	IFNGR2	2261	FGFR3	Amplification	Deletion	1.39E-06	0.009167798	0.012554919
FGFR3_wholegenome_results	55140	ELP3	2261	FGFR3	Deletion	Amplification	1.64E-06	0.016205043	0.02054946
FGFR3_wholegenome_results	619351	LINC00589	2261	FGFR3	Deletion	Amplification	1.68E-06	0.016205043	0.017786854
FGFR3_wholegenome_results	90459	ERI1	2261	FGFR3	Deletion	Amplification	2.14E-06	0.016205043	0.017960478
FGFR3_wholegenome_results	137868	SGCZ	2261	FGFR3	Deletion	Amplification	2.31E-06	0.016205043	0.017871561
FGFR3_wholegenome_results	3454	IFNAR1	2261	FGFR3	Amplification	Deletion	3.46E-06	0.009167798	0.014305878
FGFR3_wholegenome_results	56683	CFAP298	2261	FGFR3	Amplification	Deletion	3.46E-06	0.009167798	0.014305878
FGFR3_wholegenome_results	3588	IL10RB	2261	FGFR3	Amplification	Deletion	3.71E-06	0.009167798	0.014305878
FGFR3_wholegenome_results	2618	GART	2261	FGFR3	Amplification	Deletion	3.98E-06	0.044576807	0.036713856
FGFR3_wholegenome_results	2961	GTF2E2	2261	FGFR3	Deletion	Amplification	5.06E-06	0.016205043	0.021455891
FGFR3_wholegenome_results	9223	MAGI1	2261	FGFR3	Deletion	Amplification	5.44E-06	0.016205043	0.031686389
FGFR3_wholegenome_results	100652791	GS1-24F4.2	2261	FGFR3	Deletion	Amplification	1.03E-05	0.016205043	0.017555207
FGFR3_wholegenome_results	55246	CCDC25	2261	FGFR3	Deletion	Amplification	1.74E-05	0.016205043	0.03171658
FGFR3_wholegenome_results	377630	USP17L2	2261	FGFR3	Deletion	Amplification	1.89E-05	0.016205043	0.017628931
FGFR3_wholegenome_results	9875	URB1	2261	FGFR3	Amplification	Deletion	3.10E-05	0.022458092	0.033894854
FGFR3_wholegenome_results	2137	EXTL3	2261	FGFR3	Deletion	Amplification	3.15E-05	0.016205043	0.0442027
FGFR3_wholegenome_results	2267	FGL1	2261	FGFR3	Deletion	Amplification	3.37E-05	0.016205043	0.018365177
FGFR3_wholegenome_results	54943	DNAJC28	2261	FGFR3	Amplification	Deletion	3.95E-05	0.009167798	0.020819005
FGFR3_wholegenome_results	5368	PNOC	2261	FGFR3	Deletion	Amplification	4.44E-05	0.016205043	0.017960478
FGFR3_wholegenome_results	64968	MRPS6	2261	FGFR3	Amplification	Deletion	4.78E-05	0.022458092	0.045500264
FGFR3_wholegenome_results	392197	USP17L7	2261	FGFR3	Deletion	Amplification	5.79E-05	0.016205043	0.017628931
FGFR3_wholegenome_results	1670	DEFA5	2261	FGFR3	Deletion	Amplification	6.18E-05	0.016205043	0.017871561
FGFR3_wholegenome_results	137075	CLDN23	2261	FGFR3	Deletion	Amplification	0.000236041	0.016205043	0.018053924
FGFR3_wholegenome_results	6570	SLC18A1	2261	FGFR3	Deletion	Amplification	2.37E-04	0.016205043	0.018152254
FGFR3_wholegenome_results	4824	NKX3-1	2261	FGFR3	Deletion	Amplification	2.97E-04	0.016205043	0.01741713
FGFR3_wholegenome_results	9992	KCNE2	2261	FGFR3	Amplification	Deletion	0.000314493	0.022458092	0.045500264
FGFR3_wholegenome_results	7976	FZD3	2261	FGFR3	Deletion	Amplification	0.00033665	0.016205043	0.017786854
FGFR3_wholegenome_results	252969	NEIL2	2261	FGFR3	Deletion	Amplification	0.000424032	0.016205043	0.017628931
FGFR3_wholegenome_results	54793	KCTD9	2261	FGFR3	Deletion	Amplification	0.000437965	0.016205043	0.029798991
FGFR3_wholegenome_results	54064	LINC00160	2261	FGFR3	Amplification	Deletion	0.000459507	0.022458092	0.036713856
FGFR3_wholegenome_results	4747	NEFL	2261	FGFR3	Deletion	Amplification	5.10E-04	0.016205043	0.017484674
FGFR3_wholegenome_results	9583	ENTPD4	2261	FGFR3	Deletion	Amplification	5.19E-04	0.016205043	0.042376623
FGFR3_wholegenome_results	5157	PDGFRL	2261	FGFR3	Deletion	Amplification	0.000671081	0.016205043	0.034149976
FGFR3_wholegenome_results	1669	DEFA4	2261	FGFR3	Deletion	Amplification	0.00090055	0.016205043	0.017628931
FGFR3_wholegenome_results	389421	LIN28B	2261	FGFR3	Amplification	Deletion	0.001300771	0.044576807	0.021946771
FGFR3_wholegenome_results	3753	KCNE1	2261	FGFR3	Amplification	Deletion	0.001374941	0.022458092	0.045500264
FGFR3_wholegenome_results	10863	ADAM28	2261	FGFR3	Deletion	Amplification	1.52E-03	0.016205043	0.017555207
FGFR3_wholegenome_results	6651	SON	2261	FGFR3	Amplification	Deletion	0.001718905	0.044576807	0.040423979
FGFR3_wholegenome_results	85002	FAM86B1	2261	FGFR3	Deletion	Amplification	0.001730128	0.016205043	0.017628931
FGFR3_wholegenome_results	55790	CSGALNACT1	2261	FGFR3	Deletion	Amplification	0.001902004	0.016205043	0.018365177
FGFR3_wholegenome_results	203069	R3HCC1	2261	FGFR3	Deletion	Amplification	2.21E-03	0.016205043	0.017484674
FGFR3_wholegenome_results	8794	TNFRSF10C	2261	FGFR3	Deletion	Amplification	2.23E-03	0.016205043	0.017352389
FGFR3_wholegenome_results	757	TMEM50B	2261	FGFR3	Amplification	Deletion	2.39E-03	0.009167798	0.012554919
FGFR3_wholegenome_results	7993	UBXN8	2261	FGFR3	Deletion	Amplification	0.002405469	0.016205043	0.018255861
FGFR3_wholegenome_results	66036	MTMR9	2261	FGFR3	Deletion	Amplification	0.002456338	0.016205043	0.017786854
FGFR3_wholegenome_results	2261	FGFR3	654364	NME1-NME2	Deletion	Amplification	2.80E-03	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	84933	C8orf76	Deletion	Amplification	2.80E-03	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	84816	RTN4IP1	Deletion	Amplification	2.80E-03	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	157378	TMEM65	Deletion	Amplification	2.80E-03	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	83940	TATDN1	Deletion	Amplification	2.80E-03	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	4831	NME2	Deletion	Amplification	2.80E-03	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	157769	FAM91A1	Deletion	Amplification	2.80E-03	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	4715	NDUFB9	Deletion	Amplification	2.80E-03	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	11236	RNF139	Deletion	Amplification	2.80E-03	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	9474	ATG5	Deletion	Amplification	2.80E-03	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	55093	NTAQ1	Deletion	Amplification	2.80E-03	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	55084	SOBP	Deletion	Amplification	2.80E-03	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	55039	TRMT12	Deletion	Amplification	2.80E-03	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	11231	SEC63	Deletion	Amplification	2.80E-03	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	11244	ZHX1	Deletion	Amplification	2.80E-03	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	51250	MTRES1	Deletion	Amplification	2.80E-03	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	5550	PREP	Deletion	Amplification	2.80E-03	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	6713	SQLE	Deletion	Amplification	0.002797078	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	29028	ATAD2	Deletion	Amplification	0.002797078	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	79139	DERL1	Deletion	Amplification	0.002797078	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	28998	MRPL13	Deletion	Amplification	0.002797078	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	6873	TAF2	Deletion	Amplification	0.002797078	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	114569	MAL2	Deletion	Amplification	0.002797078	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	51096	UTP18	Deletion	Amplification	0.002797078	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	286053	NSMCE2	Deletion	Amplification	0.002797078	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	9897	WASHC5	Deletion	Amplification	0.002797078	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	55278	QRSL1	Deletion	Amplification	0.002797078	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	3454	IFNAR1	Deletion	Amplification	0.002797078	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	56683	CFAP298	Deletion	Amplification	0.002797078	0.003424489	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	57107	PDSS2	Deletion	Amplification	2.80E-03	0.003424489	0.024744672
FGFR3_wholegenome_results	2261	FGFR3	93594	TBC1D31	Deletion	Amplification	0.002797078	0.003424489	0.024744672
FGFR3_wholegenome_results	2261	FGFR3	27085	MTBP	Deletion	Amplification	0.002797078	0.003424489	0.024744672
FGFR3_wholegenome_results	2261	FGFR3	79075	DSCC1	Deletion	Amplification	0.002797078	0.003424489	0.024744672
FGFR3_wholegenome_results	2261	FGFR3	57673	BEND3	Deletion	Amplification	0.002797078	0.003424489	0.041226833
FGFR3_wholegenome_results	2261	FGFR3	54799	MBTD1	Deletion	Amplification	2.80E-03	0.003706473	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	3588	IL10RB	Deletion	Amplification	0.002797078	0.003706473	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	5168	ENPP2	Deletion	Amplification	2.80E-03	0.003706473	0.041226833
FGFR3_wholegenome_results	2261	FGFR3	727677	CASC8	Deletion	Amplification	2.80E-03	0.003855239	0.041226833
FGFR3_wholegenome_results	2261	FGFR3	10221	TRIB1	Deletion	Amplification	0.002797078	0.004334658	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	100422737	LINC02532	Deletion	Amplification	2.80E-03	0.004334658	0.024744672
FGFR3_wholegenome_results	2261	FGFR3	54943	DNAJC28	Deletion	Amplification	2.80E-03	0.004683649	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	3460	IFNGR2	Deletion	Amplification	2.80E-03	0.004683649	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	22882	ZHX2	Deletion	Amplification	2.80E-03	0.005057886	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	202	CRYBG1	Deletion	Amplification	2.80E-03	0.005458952	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	54828	BCAS3	Deletion	Amplification	0.002797078	0.005458952	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	8493	PPM1D	Deletion	Amplification	0.002797078	0.005888508	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	340359	KLHL38	Deletion	Amplification	0.002797078	0.005888508	0.014305878
FGFR3_wholegenome_results	2261	FGFR3	6147	RPL23A	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	57210	SLC45A4	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	51074	APIP	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	84232	MAF1	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	2125	EVPL	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	7381	UQCRB	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	11311	VPS45	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	64432	MRPS25	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	64132	XYLT2	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	60492	CCDC90B	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	4796	TONSL	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	79672	FN3KRP	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	8667	EIF3H	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	284131	ENDOV	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	8323	FZD6	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	100128338	FAM83H-AS1	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	762	CA4	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	56852	RAD18	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	25879	DCAF13	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	6277	S100A6	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	9146	HGS	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	23225	NUP210	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	1075	CTSC	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	79643	CHMP6	Deletion	Amplification	0.002797078	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	2159	F10	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	286077	FAM83H	Deletion	Amplification	0.002797078	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	55863	TMEM126B	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	57551	TAOK1	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	84282	RNF135	Deletion	Amplification	0.002797078	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	8733	GPAA1	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	5440	POLR2K	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	30850	CDR2L	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	64145	RBSN	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	339229	OXLD1	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	285367	RPUSD3	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	6613	SUMO2	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	9869	SETDB1	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	55288	RHOT1	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	10140	TOB1	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	79092	CARD14	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	10189	ALYREF	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	55795	PCID2	Deletion	Amplification	0.002797078	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	5692	PSMB4	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	100533467	BIVM-ERCC5	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	79415	CYBC1	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	539	ATP5PO	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	353174	ZACN	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	84733	CBX2	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	23557	SNAPIN	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	26140	TTLL3	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	220388	CCDC89	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	54102	CLIC6	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	4076	CAPRIN1	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	5894	RAF1	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	64978	MRPL38	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	54742	LY6K	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	5709	PSMD3	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	83481	EPPK1	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	79070	POGLUT2	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	28991	COMMD5	Deletion	Amplification	0.002797078	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	285753	CEP57L1	Deletion	Amplification	0.002797078	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	100534012	TNFAIP8L2-SCNM1	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	84062	DTNBP1	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	339230	CCDC137	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	23052	ENDOD1	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	28964	GIT1	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	84899	TMTC4	Deletion	Amplification	0.002797078	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	25917	THUMPD3	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	146956	EME1	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	65263	PYCR3	Deletion	Amplification	0.002797078	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	7264	TSTA3	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	58497	PRUNE1	Deletion	Amplification	0.002797078	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	23246	BOP1	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	10458	BAIAP2	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	157638	LRATD2	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	10474	TADA3	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	79871	RPAP2	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	51547	SIRT7	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	147111	NOTUM	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	2873	GPS1	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
FGFR3_wholegenome_results	2261	FGFR3	1520	CTSS	Deletion	Amplification	2.80E-03	0.016205043	0.036713856
